path,code,main_class,sensitivity_class,alpha_ratio,centroid,bandwidth,low_prop,mid_prop,high_prop
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWL_ANG_XX.wav,ANG,emergency,emergency,0.15736933052539825,520.0394287109375,523.6055297851562,0.22310331463813782,0.7137665152549744,0.06312635540962219
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWL_FEA_XX.wav,FEA,emergency,emergency,0.06441641598939896,367.88409423828125,458.8129577636719,0.6138610243797302,0.3802134394645691,0.005920961499214172
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWL_NEU_XX.wav,NEU,normal,normal,0.060183148831129074,319.7695617675781,370.87664794921875,0.5349220633506775,0.45429909229278564,0.010775591246783733
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWW_ANG_XX.wav,ANG,emergency,emergency,0.06691471487283707,438.2196044921875,498.9165954589844,0.2521916329860687,0.7168598771095276,0.03094392456114292
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWW_FEA_XX.wav,FEA,emergency,emergency,0.017350971698760986,296.9215087890625,472.0141296386719,0.8101118206977844,0.18139438331127167,0.008481877855956554
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_IWW_NEU_XX.wav,NEU,normal,normal,0.020551495254039764,315.39385986328125,404.4554443359375,0.5123100280761719,0.48077309131622314,0.006913764867931604
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_MTI_ANG_XX.wav,ANG,emergency,emergency,0.13025632500648499,571.8192749023438,616.1050415039062,0.13150785863399506,0.8189226388931274,0.049566492438316345
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_MTI_FEA_XX.wav,FEA,emergency,emergency,0.06588892638683319,345.52899169921875,413.2787170410156,0.695340633392334,0.29712730646133423,0.007528666872531176
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_MTI_NEU_XX.wav,NEU,normal,normal,0.04222443699836731,314.0839538574219,362.3728942871094,0.6282661557197571,0.35269299149513245,0.019035663455724716
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TAI_ANG_XX.wav,ANG,emergency,emergency,0.08504024893045425,640.7149658203125,725.2350463867188,0.11233177781105042,0.8280180096626282,0.0596470944583416
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TAI_FEA_XX.wav,FEA,emergency,emergency,0.019954843446612358,464.03692626953125,567.4068603515625,0.5442145466804504,0.441008597612381,0.01477245893329382
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TAI_NEU_XX.wav,NEU,normal,normal,0.081032395362854,342.2284240722656,439.6748962402344,0.5824336409568787,0.3728419542312622,0.04471436142921448
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TIE_ANG_XX.wav,ANG,emergency,emergency,0.3931606709957123,505.18023681640625,591.1130981445312,0.23526687920093536,0.5712218880653381,0.19350241124629974
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TIE_FEA_XX.wav,FEA,emergency,emergency,0.0868731215596199,357.8923645019531,457.3002014160156,0.4042907953262329,0.5641424655914307,0.03155374899506569
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TIE_NEU_XX.wav,NEU,normal,normal,0.07775961607694626,339.13934326171875,439.76226806640625,0.43742743134498596,0.5332704782485962,0.029272455722093582
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TSI_ANG_XX.wav,ANG,emergency,emergency,0.1182132363319397,1019.9365234375,857.6454467773438,0.27382180094718933,0.6492835879325867,0.07683655619621277
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TSI_FEA_XX.wav,FEA,emergency,emergency,0.04299921914935112,629.7198486328125,759.5371704101562,0.7616950869560242,0.19365189969539642,0.04447401687502861
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_TSI_NEU_XX.wav,NEU,normal,normal,0.025022905319929123,471.0012512207031,672.3991088867188,0.688878059387207,0.2837699353694916,0.02727886475622654
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_WSI_ANG_XX.wav,ANG,emergency,emergency,0.4229520261287689,833.0511474609375,770.4656372070312,0.12496966868638992,0.7963905334472656,0.07863453030586243
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_WSI_FEA_XX.wav,FEA,emergency,emergency,0.07149104028940201,461.7842712402344,564.5074462890625,0.467263400554657,0.5152493119239807,0.017476150766015053
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1011_WSI_NEU_XX.wav,NEU,normal,normal,0.07978232204914093,405.49896240234375,512.7081298828125,0.5384812951087952,0.44836217164993286,0.013138657435774803
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_DFA_ANG_XX.wav,ANG,emergency,emergency,0.09733893722295761,662.98095703125,631.5922241210938,0.09993866831064224,0.868294894695282,0.031761534512043
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_DFA_FEA_XX.wav,FEA,emergency,emergency,0.03858209028840065,463.2336730957031,472.48712158203125,0.28861698508262634,0.7028270959854126,0.008548612706363201
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_DFA_NEU_XX.wav,NEU,normal,normal,0.1696394681930542,473.6350402832031,532.6404418945312,0.20501330494880676,0.7614648342132568,0.033515166491270065
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_ANG_HI.wav,ANG,emergency,emergency,0.8453241586685181,654.684814453125,591.2642211914062,0.06317240744829178,0.7976052165031433,0.13921117782592773
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_ANG_LO.wav,ANG,emergency,emergency,0.30123695731163025,362.4759216308594,387.644287109375,0.4141217768192291,0.5739549398422241,0.011918085627257824
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_ANG_MD.wav,ANG,emergency,emergency,0.23348446190357208,428.41949462890625,388.6601257324219,0.20287463068962097,0.7774869799613953,0.019621646031737328
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_FEA_HI.wav,FEA,emergency,emergency,0.7124917507171631,461.96746826171875,475.8040466308594,0.19079074263572693,0.7469567060470581,0.06225164979696274
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_FEA_LO.wav,FEA,emergency,emergency,0.03923824056982994,307.87261962890625,362.0490417480469,0.44950875639915466,0.5474401712417603,0.0030465268064290285
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_FEA_MD.wav,FEA,emergency,emergency,0.47479015588760376,342.9103088378906,355.7252197265625,0.24449053406715393,0.7254189848899841,0.030082931742072105
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IEO_NEU_XX.wav,NEU,normal,normal,0.06580305099487305,394.6488952636719,417.5923156738281,0.5550256967544556,0.43071249127388,0.014252259396016598
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IOM_ANG_XX.wav,ANG,emergency,emergency,0.22448650002479553,593.353759765625,560.9064331054688,0.20447072386741638,0.7384752035140991,0.05704842507839203
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IOM_FEA_XX.wav,FEA,emergency,emergency,0.044076766818761826,358.5765075683594,329.7124328613281,0.29381027817726135,0.7014092803001404,0.004778027534484863
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IOM_NEU_XX.wav,NEU,normal,normal,0.1901538223028183,432.2735595703125,422.79119873046875,0.37558794021606445,0.6043506860733032,0.02004963718354702
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITH_ANG_XX.wav,ANG,emergency,emergency,1.095975637435913,685.4889526367188,592.4029541015625,0.17759057879447937,0.7254472374916077,0.09695559740066528
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITH_FEA_XX.wav,FEA,emergency,emergency,0.12192149460315704,429.92431640625,529.5460205078125,0.5225511193275452,0.4460592269897461,0.03137672320008278
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITH_NEU_XX.wav,NEU,normal,normal,0.43220415711402893,440.3261413574219,391.08905029296875,0.3559674918651581,0.627449631690979,0.016579721122980118
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITS_ANG_XX.wav,ANG,emergency,emergency,0.14938955008983612,643.5064086914062,634.7158203125,0.425971657037735,0.45746931433677673,0.11654429137706757
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITS_FEA_XX.wav,FEA,emergency,emergency,0.03208080679178238,563.8919677734375,590.18505859375,0.4497296214103699,0.5250554084777832,0.02519148960709572
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_ITS_NEU_XX.wav,NEU,normal,normal,0.03092488832771778,519.7280883789062,568.4818115234375,0.3803682327270508,0.5987468361854553,0.02082250453531742
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWL_ANG_XX.wav,ANG,emergency,emergency,0.43777191638946533,521.6007690429688,399.1935729980469,0.20017896592617035,0.7673540115356445,0.032463762909173965
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWL_FEA_XX.wav,FEA,emergency,emergency,0.1166820377111435,479.3840637207031,399.58587646484375,0.2636416256427765,0.7177824974060059,0.01857476867735386
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWL_NEU_XX.wav,NEU,normal,normal,0.10228940844535828,448.125,370.9909973144531,0.40542879700660706,0.5836192965507507,0.010948674753308296
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWW_ANG_XX.wav,ANG,emergency,emergency,0.11338350176811218,562.11767578125,596.0545654296875,0.62080979347229,0.3381413519382477,0.04102881997823715
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWW_FEA_XX.wav,FEA,emergency,emergency,0.11109017580747604,389.758056640625,446.5694580078125,0.6623538732528687,0.3241129219532013,0.013478919863700867
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_IWW_NEU_XX.wav,NEU,normal,normal,0.0694216936826706,406.25506591796875,429.7862854003906,0.6383825540542603,0.3526967763900757,0.008914608508348465
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_MTI_ANG_XX.wav,ANG,emergency,emergency,0.26800116896629333,533.6906127929688,429.17987060546875,0.36669784784317017,0.6050868630409241,0.028211267665028572
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_MTI_FEA_XX.wav,FEA,emergency,emergency,0.043083805590867996,443.5144348144531,366.58563232421875,0.2231307476758957,0.7709937691688538,0.005847815424203873
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_MTI_NEU_XX.wav,NEU,normal,normal,0.11362069845199585,482.588134765625,423.1243591308594,0.39782825112342834,0.5804398059844971,0.021718472242355347
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TAI_ANG_XX.wav,ANG,emergency,emergency,0.06726633757352829,502.6755676269531,505.5887756347656,0.3563382923603058,0.6281576156616211,0.015500560402870178
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TAI_FEA_XX.wav,FEA,emergency,emergency,0.03440958261489868,465.9775390625,534.816162109375,0.5827663540840149,0.4048019349575043,0.012411371804773808
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TAI_NEU_XX.wav,NEU,normal,normal,0.02656867727637291,375.8875427246094,415.7017517089844,0.2669050991535187,0.7165625691413879,0.016529960557818413
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TIE_ANG_XX.wav,ANG,emergency,emergency,0.8473324179649353,554.6243286132812,567.3662109375,0.23126785457134247,0.6818040609359741,0.08690919727087021
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TIE_FEA_XX.wav,FEA,emergency,emergency,0.5311227440834045,404.46868896484375,397.7074279785156,0.2508549392223358,0.7041040062904358,0.0450335256755352
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TIE_NEU_XX.wav,NEU,normal,normal,0.16755306720733643,368.8183898925781,382.0341491699219,0.5453974604606628,0.43579673767089844,0.018789570778608322
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TSI_ANG_XX.wav,ANG,emergency,emergency,0.12263697385787964,953.220947265625,983.2206420898438,0.14317819476127625,0.8199820518493652,0.03680289536714554
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TSI_FEA_XX.wav,FEA,emergency,emergency,0.04083218052983284,942.1873168945312,814.7501220703125,0.2324846386909485,0.731724739074707,0.035561949014663696
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_TSI_NEU_XX.wav,NEU,normal,normal,0.07666777819395065,806.58984375,939.8762817382812,0.28110188245773315,0.6787379384040833,0.04004945978522301
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_WSI_ANG_XX.wav,ANG,emergency,emergency,0.2818948030471802,989.747314453125,902.4866333007812,0.14781807363033295,0.7999618053436279,0.05219975486397743
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_WSI_FEA_XX.wav,FEA,emergency,emergency,0.14481180906295776,647.1953735351562,642.5300903320312,0.22457589209079742,0.7648818492889404,0.010532181710004807
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1012_WSI_NEU_XX.wav,NEU,normal,normal,0.33690595626831055,585.4491577148438,641.875732421875,0.28831833600997925,0.6962850093841553,0.015345281921327114
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_DFA_ANG_XX.wav,ANG,emergency,emergency,0.40256115794181824,991.9324340820312,849.2108764648438,0.24843962490558624,0.6072807908058167,0.14425034821033478
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_DFA_FEA_XX.wav,FEA,emergency,emergency,0.023148110136389732,314.38909912109375,460.9371337890625,0.8015780448913574,0.1818804293870926,0.016525767743587494
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_DFA_NEU_XX.wav,NEU,normal,normal,0.047268182039260864,360.8050231933594,451.33837890625,0.43662455677986145,0.5487017035484314,0.01465985830873251
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_ANG_HI.wav,ANG,emergency,emergency,0.6327935457229614,773.0638427734375,721.3890991210938,0.11092555522918701,0.7906284332275391,0.09843333065509796
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_ANG_LO.wav,ANG,emergency,emergency,1.1215449571609497,667.9979858398438,601.110595703125,0.14038865268230438,0.841576337814331,0.018033092841506004
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_ANG_MD.wav,ANG,emergency,emergency,0.9183124303817749,715.4683837890625,622.56396484375,0.15321801602840424,0.8198346495628357,0.026943987235426903
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_FEA_HI.wav,FEA,emergency,emergency,1.427847146987915,667.8365478515625,688.2543334960938,0.11892424523830414,0.8204169869422913,0.060645218938589096
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_FEA_LO.wav,FEA,emergency,emergency,0.01427442766726017,241.56227111816406,362.665771484375,0.8618596792221069,0.1342080682516098,0.003911510109901428
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_FEA_MD.wav,FEA,emergency,emergency,0.037690769881010056,262.39794921875,400.00244140625,0.8151166439056396,0.18008728325366974,0.0047469534911215305
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IEO_NEU_XX.wav,NEU,normal,normal,0.03698936849832535,325.80975341796875,408.82757568359375,0.36456018686294556,0.6285476088523865,0.006876482628285885
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IOM_ANG_XX.wav,ANG,emergency,emergency,0.5752180218696594,811.1316528320312,648.2486572265625,0.340721070766449,0.5556643009185791,0.1036088839173317
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IOM_FEA_XX.wav,FEA,emergency,emergency,0.010310966521501541,273.3431396484375,360.73095703125,0.9632608890533447,0.031220292672514915,0.005510502960532904
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IOM_NEU_XX.wav,NEU,normal,normal,0.15484406054019928,391.6885681152344,402.60687255859375,0.4467865228652954,0.5402723550796509,0.012933447025716305
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITH_ANG_XX.wav,ANG,emergency,emergency,0.7545362114906311,700.936279296875,741.333251953125,0.2661305367946625,0.6382550001144409,0.09559790045022964
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITH_FEA_XX.wav,FEA,emergency,emergency,0.06436005234718323,376.454345703125,555.8438720703125,0.645571768283844,0.3319617509841919,0.022456252947449684
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITH_NEU_XX.wav,NEU,normal,normal,0.029072260484099388,363.5762023925781,426.9839782714844,0.5052253007888794,0.4818528890609741,0.012914979830384254
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITS_ANG_XX.wav,ANG,emergency,emergency,0.4755299389362335,847.1659545898438,757.4239501953125,0.43161672353744507,0.2998221516609192,0.2685428559780121
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITS_FEA_XX.wav,FEA,emergency,emergency,0.011171255260705948,372.4316711425781,565.599365234375,0.9162857532501221,0.05565876141190529,0.028040634468197823
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_ITS_NEU_XX.wav,NEU,normal,normal,0.015676623210310936,396.8636474609375,515.1535034179688,0.7968634366989136,0.18673761188983917,0.016389239579439163
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWL_ANG_XX.wav,ANG,emergency,emergency,0.3827572464942932,783.899169921875,631.8621826171875,0.3760716915130615,0.5427906513214111,0.08113278448581696
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWL_FEA_XX.wav,FEA,emergency,emergency,0.008769797161221504,277.92340087890625,334.1786804199219,0.9207506775856018,0.07695446163415909,0.0022901641204953194
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWL_NEU_XX.wav,NEU,normal,normal,0.05213882774114609,391.41986083984375,343.05224609375,0.5065809488296509,0.48679351806640625,0.006623550783842802
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWW_ANG_XX.wav,ANG,emergency,emergency,0.13720548152923584,716.4611206054688,702.5596313476562,0.5655992031097412,0.35358908772468567,0.08076014369726181
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWW_FEA_XX.wav,FEA,emergency,emergency,0.031753700226545334,402.8249816894531,580.7865600585938,0.8835592269897461,0.0926767960190773,0.023745819926261902
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_IWW_NEU_XX.wav,NEU,normal,normal,0.03223114460706711,373.78912353515625,473.7432556152344,0.5560517311096191,0.43624526262283325,0.007695206440985203
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_MTI_ANG_XX.wav,ANG,emergency,emergency,0.32268181443214417,736.1978149414062,616.580322265625,0.15660054981708527,0.7958528399467468,0.047540921717882156
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_MTI_FEA_XX.wav,FEA,emergency,emergency,0.015641888603568077,312.7298889160156,376.5292663574219,0.855394184589386,0.13507753610610962,0.009505042806267738
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_MTI_NEU_XX.wav,NEU,normal,normal,0.07328133285045624,393.85406494140625,406.89349365234375,0.6282665133476257,0.3631221055984497,0.00860663689672947
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TAI_ANG_XX.wav,ANG,emergency,emergency,0.280104398727417,930.8995361328125,811.4915161132812,0.0903051570057869,0.7577208876609802,0.1519518494606018
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TAI_FEA_XX.wav,FEA,emergency,emergency,0.018372956663370132,341.9560546875,528.2470703125,0.8816962838172913,0.09907229989767075,0.0192048829048872
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TAI_NEU_XX.wav,NEU,normal,normal,0.04004442319273949,364.01611328125,434.8943176269531,0.5567144155502319,0.42710080742836,0.01617482118308544
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TIE_ANG_XX.wav,ANG,emergency,emergency,1.1590608358383179,798.5466918945312,734.457275390625,0.14550648629665375,0.7157647013664246,0.13869459927082062
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TIE_FEA_XX.wav,FEA,emergency,emergency,0.2331511676311493,399.1910705566406,489.1565856933594,0.2926315367221832,0.6690739393234253,0.03828825056552887
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TIE_NEU_XX.wav,NEU,normal,normal,0.08831025660037994,398.0498352050781,413.4527893066406,0.33603787422180176,0.649884045124054,0.014064532704651356
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TSI_ANG_XX.wav,ANG,emergency,emergency,0.29310208559036255,1464.6331787109375,1064.4539794921875,0.2505193054676056,0.6338376998901367,0.11562279611825943
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TSI_FEA_XX.wav,FEA,emergency,emergency,0.02187947742640972,764.90234375,917.841064453125,0.7985391020774841,0.11655186861753464,0.08479908108711243
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_TSI_NEU_XX.wav,NEU,normal,normal,0.03232788294553757,798.6575317382812,814.9675903320312,0.5953158736228943,0.35099074244499207,0.053678736090660095
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_WSI_ANG_XX.wav,ANG,emergency,emergency,0.8513723015785217,1251.8367919921875,800.7708740234375,0.15062059462070465,0.7614347338676453,0.08793776482343674
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_WSI_FEA_XX.wav,FEA,emergency,emergency,0.01980237103998661,469.6805725097656,594.1712646484375,0.8737890124320984,0.10057446360588074,0.02560613863170147
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1013_WSI_NEU_XX.wav,NEU,normal,normal,0.14142060279846191,646.7325439453125,771.2421875,0.4745064973831177,0.5043100118637085,0.021120497956871986
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_DFA_ANG_XX.wav,ANG,emergency,emergency,0.9608355164527893,1120.54248046875,872.358154296875,0.25142228603363037,0.449766606092453,0.29880383610725403
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_DFA_FEA_XX.wav,FEA,emergency,emergency,0.3068227469921112,402.3822937011719,527.1361083984375,0.44689565896987915,0.4503553509712219,0.10273296386003494
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_DFA_NEU_XX.wav,NEU,normal,normal,0.18201512098312378,443.5274658203125,557.3460693359375,0.34287717938423157,0.5833179354667664,0.07380028069019318
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_ANG_HI.wav,ANG,emergency,emergency,0.49063485860824585,1088.173828125,787.4553833007812,0.123251773416996,0.7428320050239563,0.1339070051908493
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_ANG_LO.wav,ANG,emergency,emergency,0.23321373760700226,638.9649047851562,608.109375,0.1758607029914856,0.7711620926856995,0.05296937748789787
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_ANG_MD.wav,ANG,emergency,emergency,0.23718078434467316,768.962158203125,673.5975341796875,0.18223771452903748,0.7542411684989929,0.06350379437208176
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_FEA_HI.wav,FEA,emergency,emergency,0.2394070327281952,754.2394409179688,812.834716796875,0.2810426652431488,0.6609135866165161,0.058037690818309784
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_FEA_LO.wav,FEA,emergency,emergency,0.04372886195778847,442.4540710449219,562.8591918945312,0.5655320882797241,0.40784329175949097,0.026583220809698105
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_FEA_MD.wav,FEA,emergency,emergency,0.07060900330543518,419.109130859375,429.82208251953125,0.2830083966255188,0.6987757682800293,0.018212074413895607
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IEO_NEU_XX.wav,NEU,normal,normal,0.036933284252882004,507.85302734375,467.69384765625,0.36918526887893677,0.6054043769836426,0.02539675496518612
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IOM_ANG_XX.wav,ANG,emergency,emergency,0.34778252243995667,650.12353515625,647.9700927734375,0.3131203055381775,0.5687307715415955,0.11814390122890472
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IOM_FEA_XX.wav,FEA,emergency,emergency,0.16135935485363007,367.53521728515625,457.07415771484375,0.6979398131370544,0.2111182063817978,0.09093914926052094
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_IOM_NEU_XX.wav,NEU,normal,normal,0.2614727020263672,433.66070556640625,482.1878356933594,0.5674777626991272,0.3795360028743744,0.05298185721039772
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_ITH_ANG_XX.wav,ANG,emergency,emergency,0.4474399983882904,600.0474243164062,699.1934204101562,0.32830774784088135,0.5069580674171448,0.16472086310386658
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_ITH_FEA_XX.wav,FEA,emergency,emergency,0.3148331642150879,489.6387023925781,549.4679565429688,0.22646735608577728,0.6913503408432007,0.08217000961303711
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_ITH_NEU_XX.wav,NEU,normal,normal,0.2094237357378006,501.7147216796875,539.1896362304688,0.2071787416934967,0.7208150625228882,0.07200188934803009
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_ITS_ANG_XX.wav,ANG,emergency,emergency,0.1189965307712555,840.9644775390625,752.0714111328125,0.6172568798065186,0.2797044813632965,0.1029377281665802
/tmp/drone_acoustic_2026w14_phase1_downloads/raw/crema_d/audios/1014_ITS_FEA_XX.wav,FEA,emergency,emergency,0.04631173610687256,380.54559326171875,499.4138488769531,0.7072684168815613,0.26844272017478943,0.024281535297632217
